rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.19855477833585372,0.19852899032635005,-0.35,0.36,0.16560000000000002,4.71,0.19625,11,23,0.36,1
0.20362711017936683,0.20327321515635058,-0.37,0.37,0.17679999999999998,4.74,0.1975,9,24,0.37,1
0.2862027253539001,0.2862027253539001,-0.49,0.47,0.25680000000000003,5.6,0.2333333333333333,7,24,0.42,1
0.23687127305775174,0.23679527022303465,-0.47,0.47,0.18599999999999997,4.9,0.2041666666666667,10,23,0.47,1
0.242816803372419,0.24238943871381854,-0.57,0.5,0.19440000000000002,4.6899999999999995,0.19541666666666666,9,23,0.57,1
0.3008787131054638,0.30067018475399254,-0.46,0.46,0.2696,7.050000000000001,0.29375,9,24,0.46,1
0.30254255898964033,0.30254017914981146,-0.55,0.53,0.2484,6.6,0.27499999999999997,9,23,0.55,1
0.2983152694717453,0.2976967584640451,-0.5,0.49,0.26080000000000003,7.1,0.29583333333333334,9,24,0.5,1
0.2684399374161751,0.26843963939776105,-0.49,0.54,0.21960000000000002,6.08,0.25333333333333335,11,24,0.31,1
0.3848636122056748,0.38485030856165364,-0.76,0.8,0.3208,8.5,0.3541666666666667,8,23,0.48,1
0.19680447149391703,0.19680081300645075,-0.37,0.38,0.1668,4.47,0.18625,11,23,0.37,1
0.18067650649710937,0.18064063773138092,-0.3,0.33,0.154,4.34,0.18083333333333332,10,24,0.3,1
0.34024696912683877,0.33997505790866483,-0.63,0.6,0.2888,7.8999999999999995,0.32916666666666666,8,24,0.63,1
0.19118577352930843,0.19090269772845014,-0.45,0.38,0.1464,3.4300000000000006,0.1429166666666667,10,24,0.19,1
0.22076231562474605,0.22075651745758268,-0.36,0.47,0.18639999999999998,4.32,0.18000000000000002,7,24,0.47,1
0.1559230579484638,0.1559230579484638,-0.27,0.32,0.1344,3.72,0.155,10,23,0.23,1
0.18842505141302204,0.18809189243558586,-0.28,0.38,0.1616,3.94,0.16416666666666666,9,24,0.27,1
0.22315913604421397,0.22258481529520383,-0.41,0.34,0.18959999999999996,5.25,0.21875,9,24,0.41,1
0.20202970078679025,0.2019520735224078,-0.38,0.43,0.1552,4.050000000000001,0.16875000000000004,10,24,0.43,1
0.21423351745233518,0.2141124937970692,-0.37,0.36,0.1864,4.99,0.20791666666666667,9,24,0.33,1
0.22168446043870552,0.22168301694085635,-0.45,0.45,0.168,4.34,0.18083333333333332,8,23,0.45,1
0.15988746042138513,0.15966665274878158,-0.34,0.33,0.13240000000000002,3.0700000000000003,0.12791666666666668,8,23,0.27,1
0.22741152125607003,0.22735206178963938,-0.44,0.45,0.1668,4.53,0.18875,14,24,0.26,1
0.20426453436659042,0.204264142717218,-0.49,0.39,0.1588,3.93,0.16375,8,23,0.39,1
0.17437889780589852,0.17411444512159235,-0.29,0.28,0.14880000000000002,4.19,0.17458333333333334,10,23,0.29,1
0.1977776529337933,0.19763157642441656,-0.39,0.37,0.16680000000000003,4.68,0.19499999999999998,11,23,0.18,1
0.31910499839394557,0.3189221848664655,-0.59,0.59,0.25799999999999995,7.17,0.29875,10,23,0.59,1
0.23406836608136522,0.23381907535528407,-0.46,0.49,0.19159999999999996,5.25,0.21875,10,23,0.46,1
0.34090467875932706,0.34087088464695836,-0.69,0.63,0.256,6.3,0.2625,8,23,0.48,1
0.262007633476584,0.261963661602139,-0.5,0.52,0.20720000000000002,5.57,0.23208333333333334,10,23,0.52,1
0.17966635745180565,0.17920982115944428,-0.29,0.32,0.15839999999999999,4.26,0.1775,10,24,0.27,1
0.2143361845326169,0.21420140055564527,-0.49,0.43,0.1772,4.5,0.1875,9,23,0.23,1
