rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.23550796164885807,0.23465719677862004,-0.48,0.49,0.1968,4.66,0.19416666666666668,9,23,0.34,0
0.26028445977430154,0.26023251142007603,-0.51,0.44,0.22039999999999998,5.960000000000001,0.24833333333333338,10,23,0.39,0
0.23994999479058132,0.23994999479058132,-0.37,0.53,0.204,5.02,0.20916666666666664,8,23,0.53,0
0.255906232827573,0.2558749694675116,-0.42,0.44,0.2152,5.99,0.24958333333333335,10,24,0.44,0
0.24358160850113458,0.24330524038746063,-0.46,0.43,0.21239999999999998,5.51,0.22958333333333333,9,24,0.46,0
0.2483545852204062,0.24834298862661697,-0.52,0.54,0.1928,5.29,0.22041666666666668,10,24,0.2,0
0.2083554654910689,0.2083243624735235,-0.38,0.39,0.1812,4.890000000000001,0.20375000000000001,10,24,0.36,0
0.19712939912656355,0.1967390149411143,-0.48,0.4,0.15560000000000002,3.7800000000000002,0.1575,8,23,0.48,0
0.32361705764684284,0.3236160688223006,-0.55,0.51,0.2904,7.45,0.3104166666666667,8,23,0.51,0
0.123547561691844,0.12317402323542087,-0.21,0.23,0.1032,2.45,0.10208333333333335,7,23,0.23,0
0.2137662274541982,0.21369286370864143,-0.45,0.39,0.17919999999999997,3.95,0.16458333333333333,8,23,0.45,0
0.20150434238497195,0.2013895727191455,-0.38,0.38,0.154,3.85,0.16041666666666668,9,21,0.21,0
0.2256723288309845,0.22550068736037146,-0.47,0.44,0.18880000000000002,5.1,0.2125,10,24,0.24,0
0.28422526277584825,0.28403492742970887,-0.43,0.54,0.23600000000000002,6.12,0.255,8,24,0.54,0
0.2565696786450028,0.25630731554132435,-0.57,0.46,0.20919999999999997,5.23,0.21791666666666668,10,22,0.46,0
0.29254743205162476,0.29226727493853977,-0.56,0.52,0.2456,6.01,0.2504166666666667,8,23,0.45,0
0.17537388631150305,0.17531868126357786,-0.33,0.28,0.1516,4.34,0.18083333333333332,10,24,0.28,0
0.28624465060503756,0.28624465060503756,-0.62,0.59,0.23439999999999997,6.25,0.2604166666666667,10,24,0.5,0
0.16094719630984566,0.16081989926622886,-0.27,0.32,0.14,3.3000000000000007,0.13750000000000004,8,23,0.19,0
0.22831557108528536,0.2279101577376489,-0.46,0.45,0.1936,5.16,0.215,10,24,0.46,0
0.29463197382497375,0.2943179233414099,-0.55,0.48,0.25920000000000004,6.16,0.25666666666666665,8,24,0.46,0
